job_id,title,description,proposals,payment_verified,client_spending,client_rating,posted_time_seconds,job_type,budget,hourly_rate,quality_label,labeled_at,source
good_68,Spring Developer - Mobile App,"Looking for a skilled Spring Developer to build. You'll work with our existing Vue and create a dashboard. Requirements: Spring expertise, experience with Node.js, communication skills. Budget: $674-$1784. Project duration: 6 weeks.",24,True,24703,4.670245103884461,22761,fixed,940,34,good,2026-01-13T00:30:57.232083,generated
good_25,Django Specialist - API,"Looking for a skilled Django Specialist to build. You'll work with our existing Angular and create a dashboard. Requirements: Django expertise, experience with Node.js, problem-solving skills. Budget: $546-$2325. Project duration: 6 weeks.",24,True,9540,4.167209150996143,5482,fixed,1416,42,good,2026-01-13T00:30:57.230849,generated
excellent_29,Technical Content Creator - FinTech Education Platform,"Leading online education platform seeking Technical Content Creator for comprehensive course on modern web development. Responsibilities: create curriculum for 1+ year-hour course covering AWS, Node.js, PostgreSQL, authentication; write detailed lesson scripts; create code examples and exercises; record video tutorials; develop hands-on projects. Requirements: 5+ years Java experience, previous teaching/content creation, excellent verbal and written communication, native/near-native English proficiency. Course target audience: beginners looking to build frontend skills. Budget: $13488-$15415 for complete course. Timeline: 8-10 weeks with milestone-based payments. Our platform has served 100K+ students. We provide full production support and marketing.",20,True,119712,4.980895499947542,8716,hourly,16481,73,excellent,2026-01-13T00:30:57.233689,generated
poor_20,help needed urgently,i have a thing that needs doing. not much money but wont take long,39,False,1573,3.9847014590718217,162737,fixed,95,15,poor,2026-01-13T00:30:57.229575,generated
good_12,Go Developer for Web Application Project,"We need an experienced Go developer to build a dashboard system. Requirements: Strong Go skills, experience with Vue and Node.js, knowledge of database optimization. Budget: $1122-$2153. Timeline: 6 weeks. Please include examples of previous Web Application projects in your proposal.",30,True,20672,4.272475632460622,10835,hourly,922,36,good,2026-01-13T00:30:57.230471,generated
good_35,Django Specialist for medium-term Project,"We have 6 months of customer data and need pattern detection. Deliverables include: ETL pipeline, visualizations, insights report, and implementation plan report. Requirements: Django proficiency, React experience, Node.js skills. Budget: $812-$2679.",24,True,21190,4.733123004174325,39379,fixed,1219,58,good,2026-01-13T00:30:57.231141,generated
poor_30,Python expert,need quick help. small budget. message me,70,True,188,3.083286142552362,124786,fixed,18,14,poor,2026-01-13T00:30:57.229670,generated
spam_28,URGENT: Virtual Assistant - $35/hour!!!,Need someone immediately. Call 555-222-1111. Send resume to contact@work.net. Payment guaranteed! Wire transfer available.,86,False,495,2.922173507007501,24791,hourly,195,9,spam,2026-01-13T00:30:57.228570,generated
good_42,Go Specialist - E-commerce Site,"Looking for a skilled Go Specialist to develop. You'll work with our existing Angular and create a dashboard. Requirements: Go expertise, experience with Django, problem-solving skills. Budget: $651-$1776. Project duration: 6 weeks.",10,True,27680,4.757967436762688,10004,hourly,1737,33,good,2026-01-13T00:30:57.231338,generated
excellent_4,Senior DevOps Engineer - Long-term Platform Project,"We're building a Logistics SaaS platform for customer analytics and need an experienced DevOps Engineer for ongoing work. Tech stack: React frontend, Python backend, PostgreSQL database, AWS infrastructure. Your responsibilities: architect new features, implement APIs, write comprehensive tests, mentor junior developers, participate in code reviews. Requirements: 10+ years experience, strong JavaScript/React skills, PostgreSQL design expertise, RESTful API development, CI/CD pipeline knowledge, excellent communication. We value: clean code, documentation, scalability considerations. Long-term engagement: 30 hours/week for 1+ year. Rate: $62-$119/hour. Please include: GitHub profile, portfolio, and examples of production applications you've built. We have 50 5-star reviews and perfect payment history.",15,True,195640,4.989105173045474,5238,fixed,11239,65,excellent,2026-01-13T00:30:57.232583,generated
good_7,PHP Specialist for long-term Project,"We have 500GB of analytics data and need pattern detection. Deliverables include: data model, dashboard, recommendations, and implementation plan report. Requirements: PHP proficiency, React experience, FastAPI skills. Budget: $654-$2964.",21,True,28119,4.301934247968219,8158,hourly,1503,31,good,2026-01-13T00:30:57.230329,generated
good_38,CRM System Development,"Need help create for our CRM System. Tasks include: UI design, authentication, testing, and monitoring. Requirements: Go expertise, Python knowledge, experience with Express. Budget: $1259-$2561. Expected completion: 6 weeks.",29,True,8797,4.5046824797364176,23580,hourly,1181,42,good,2026-01-13T00:30:57.231229,generated
spam_48,Work 4 Hours Daily - Earn $5000 Monthly,Perfect for stay-at-home parents!!! Email contact@work.net to apply. Phone interviews at 555-222-1111.,100,False,442,2.353596858832357,79528,hourly,50,10,spam,2026-01-13T00:30:57.228895,generated
excellent_19,Technical Content Creator - Azure Infrastructure Redesign,"Growing Logistics startup needs Technical Content Creator expert to redesign our Azure infrastructure for scalability and security. Current state: monolithic architecture, single server, reactive maintenance. Your mission: design serverless architecture, implement IaC (Terraform), set up CI/CD pipelines (Jenkins), configure monitoring (Prometheus), implement security best practices, create disaster recovery plan. Requirements: 10+ years experience, GCP Certified certification preferred, deep React knowledge, Node.js/MongoDB expertise, security compliance understanding (HIPAA), on-call availability for migration phase. Project phases: assessment (2 weeks), architecture design (3 weeks), implementation (8 weeks), migration (3 weeks), documentation. Budget: $12282-$24680. We're a Series B funded company with strong growth trajectory and excellent team culture.",16,True,178485,4.938338856410709,4609,fixed,10181,94,excellent,2026-01-13T00:30:57.233263,generated
spam_54,Work 3 Hours Daily - Earn $5000 Monthly,Perfect for stay-at-home parents!!! Email hiring@example.com to apply. Phone interviews at 555-777-8888.,92,False,358,2.618948812356723,31488,hourly,128,15,spam,2026-01-13T00:30:57.228991,generated
excellent_34,Senior Technical Content Creator - Long-term Platform Project,"We're building a EdTech SaaS platform for team collaboration and need an experienced Technical Content Creator for ongoing work. Tech stack: React frontend, Java backend, MySQL database, Azure infrastructure. Your responsibilities: architect new features, implement APIs, write comprehensive tests, mentor junior developers, participate in code reviews. Requirements: 10+ years experience, strong JavaScript/Node.js skills, MySQL design expertise, RESTful API development, CI/CD pipeline knowledge, excellent communication. We value: clean code, documentation, scalability considerations. Long-term engagement: 30 hours/week for 6+ months. Rate: $65-$97/hour. Please include: GitHub profile, portfolio, and examples of production applications you've built. We have 50 5-star reviews and perfect payment history.",20,True,100334,4.835720778143233,7624,fixed,6109,71,excellent,2026-01-13T00:30:57.233917,generated
excellent_27,Technical Content Creator - AWS Infrastructure Redesign,"Growing FinTech startup needs Technical Content Creator expert to redesign our AWS infrastructure for scalability and security. Current state: limited monitoring, single server, minimal logging. Your mission: design containerized architecture, implement IaC (Terraform), set up CI/CD pipelines (GitLab CI), configure monitoring (CloudWatch), implement security best practices, create disaster recovery plan. Requirements: 10+ years experience, Azure Certified certification preferred, deep Vue knowledge, Python/PostgreSQL expertise, security compliance understanding (PCI), on-call availability for migration phase. Project phases: assessment (1 week), architecture design (3 weeks), implementation (8 weeks), migration (3 weeks), documentation. Budget: $11161-$15757. We're a Series A funded company with strong growth trajectory and excellent team culture.",14,True,148097,4.9892018966441745,17065,hourly,12980,87,excellent,2026-01-13T00:30:57.233604,generated
poor_12,need help with stuff,looking for someone to help me with various tasks. pay is negotiable. contact for more info.,58,False,1196,3.954375631326425,127656,fixed,88,20,poor,2026-01-13T00:30:57.229489,generated
good_46,TypeScript Developer for Automation Tool Project,"We need an experienced TypeScript developer to build a api system. Requirements: Strong TypeScript skills, experience with Python and Django, knowledge of responsive design. Budget: $1049-$1574. Timeline: 6 weeks. Please include examples of previous Automation Tool projects in your proposal.",16,True,9498,4.507003484375238,21571,hourly,2028,52,good,2026-01-13T00:30:57.231450,generated
spam_17,BE YOUR OWN BOSS - $5000 WEEKLY,"Join our team today! No experience, no problem! Call 555-666-9999 or message hiring@example.com. Payment by cash/PayPal/Venmo!!!",85,False,302,2.720658080937966,56947,hourly,93,6,spam,2026-01-13T00:30:57.228400,generated
excellent_33,ML Engineer - API Development Project,"Established EdTech company seeking ML Engineer to develop Mobile App for E-commerce. Project scope: API design, model training, optimization, maintenance. Technical requirements: Strong Python skills, Vue/Python expertise, experience with MySQL, knowledge of serverless, AWS deployment. Deliverables: trained model, monitoring dashboard, security audit, user documentation. Budget: $12620-$23623. Timeline: 3 months with milestone-based payments. This is through our established company with verified payment record. Please include: relevant projects, published papers if applicable, and references from previous API Development work.",19,True,53012,4.91326332121267,15872,fixed,14232,64,excellent,2026-01-13T00:30:57.233870,generated
good_45,FastAPI Specialist - Analytics Platform,"Looking for a skilled FastAPI Specialist to create. You'll work with our existing Python and create a dashboard. Requirements: FastAPI expertise, experience with Express, problem-solving skills. Budget: $867-$2008. Project duration: 1 month.",20,True,17012,4.643196444270842,18885,hourly,1317,58,good,2026-01-13T00:30:57.231422,generated
excellent_30,Senior Technical Content Creator - Long-term SaaS Project,"We're building a FinTech SaaS platform for customer analytics and need an experienced Technical Content Creator for ongoing work. Tech stack: React frontend, Java backend, MySQL database, Azure infrastructure. Your responsibilities: architect new features, implement APIs, write comprehensive tests, mentor junior developers, participate in code reviews. Requirements: 7+ years experience, strong Python/React skills, MySQL design expertise, RESTful API development, CI/CD pipeline knowledge, excellent communication. We value: clean code, documentation, scalability considerations. Long-term engagement: 35 hours/week for 6+ months. Rate: $77-$112/hour. Please include: GitHub profile, portfolio, and examples of production applications you've built. We have 50 5-star reviews and perfect payment history.",8,True,186345,4.802150252980466,14940,fixed,18201,67,excellent,2026-01-13T00:30:57.233732,generated
poor_23,person needed cheap,looking for someone cheap to do this. budget $36. must be done today,38,True,331,3.343191620265295,11275,fixed,94,10,poor,2026-01-13T00:30:57.229603,generated
excellent_25,DevOps Engineer - Cloud Infrastructure Project,"Established SaaS company seeking DevOps Engineer to develop E-commerce Site for FinTech. Project scope: system architecture, model training, deployment, documentation. Technical requirements: Strong Python skills, Vue/Node.js expertise, experience with PostgreSQL, knowledge of serverless, Docker deployment. Deliverables: trained model, CI/CD pipeline, performance report, troubleshooting manual. Budget: $10336-$17189. Timeline: 3 months with milestone-based payments. This is through our established company with verified payment record. Please include: relevant projects, published papers if applicable, and references from previous Cloud Infrastructure work.",8,True,143114,4.954893017876818,20560,hourly,18149,98,excellent,2026-01-13T00:30:57.233519,generated
poor_15,Spring expert,need quick help. small budget. message me,30,True,157,3.878491173360519,111176,fixed,11,15,poor,2026-01-13T00:30:57.229523,generated
poor_27,worker needed cheap,looking for someone cheap to do this. budget $32. must be done today,57,False,454,2.9726175321873622,169185,fixed,26,12,poor,2026-01-13T00:30:57.229642,generated
good_66,Analytics Platform Development,"Need help build for our Analytics Platform. Tasks include: database schema, API integration, testing, and monitoring. Requirements: Spring expertise, Angular knowledge, experience with Node.js. Budget: $1092-$1531. Expected completion: 6 weeks.",29,True,22431,4.341154985674195,30241,hourly,1881,33,good,2026-01-13T00:30:57.232027,generated
spam_21,Customer Service needed!!! HIGH PAY!!!,"Must have phone and email. Contact apply@jobsite.com or call 555-777-8888. Easy work, big money!!! Start ASAP!!!",68,False,453,3.432341164876566,71762,hourly,88,5,spam,2026-01-13T00:30:57.228463,generated
poor_25,Do this for me,I need someone to do something. Budget is $29. Must complete in 1 hour.,30,False,343,3.803590178412317,91831,fixed,20,15,poor,2026-01-13T00:30:57.229623,generated
spam_52,BE YOUR OWN BOSS - $3000 WEEKLY,"Join our team today! No experience, no problem! Call 555-777-8888 or message hiring@example.com. Payment by cash/PayPal/Venmo!!!",90,False,189,2.7461977774558552,27600,hourly,134,10,spam,2026-01-13T00:30:57.228960,generated
good_36,Consultant for SaaS Project,"Seeking an experienced Consultant to create an API for our SaaS platform. We need 9 modules (interactive each). Requirements: Strong Express skills, technical background in data science, ability to problem-solving. Rate: $48-$61 per hour.",28,True,21830,4.727583905018961,20280,hourly,1662,40,good,2026-01-13T00:30:57.231169,generated
spam_38,Admin Work needed!!! HIGH PAY!!!,"Must have phone and email. Contact jobs@company.com or call 555-333-2222. Easy work, big money!!! Start ASAP!!!",92,False,395,2.3634467966194097,45294,hourly,140,10,spam,2026-01-13T00:30:57.228727,generated
spam_45,Data Entry needed!!! HIGH PAY!!!,"Must have phone and email. Contact apply@jobsite.com or call 555-444-3333. Easy work, big money!!! Start ASAP!!!",52,False,173,2.3987964258136434,41976,hourly,131,7,spam,2026-01-13T00:30:57.228839,generated
good_15,Consultant for HealthTech Project,"Seeking an experienced Consultant to create an API for our HealthTech platform. We need 14 screens (high-quality each). Requirements: Strong Java skills, technical background in data science, ability to problem-solving. Rate: $39-$64 per hour.",14,True,24873,4.4210990787401325,6072,hourly,1120,57,good,2026-01-13T00:30:57.230558,generated
good_69,Angular Specialist for medium-term Project,"We have 1 year of transaction data and need trend analysis. Deliverables include: ETL pipeline, dashboard, insights report, and actionable insights report. Requirements: Angular proficiency, React experience, FastAPI skills. Budget: $1424-$2473.",18,True,11413,4.477172650359523,28318,fixed,1391,59,good,2026-01-13T00:30:57.232110,generated
spam_6,🔥🔥🔥 HOT JOB ALERT 🔥🔥🔥 $5000/DAY!!!,CLICK HERE NOW!!! Email jobs@company.com or text 555-987-6543 IMMEDIATELY. Don't miss this chance!!!,94,False,383,2.984363595205346,32950,hourly,178,11,spam,2026-01-13T00:30:57.228231,generated
excellent_1,ML Engineer - SaaS Education Platform,"Leading online education platform seeking ML Engineer for comprehensive course on modern web development. Responsibilities: create curriculum for 6+ months-hour course covering AWS, Docker, MongoDB, testing; write detailed lesson scripts; create code examples and exercises; record video tutorials; develop hands-on projects. Requirements: 7+ years FastAPI experience, previous teaching/content creation, excellent verbal and written communication, native/near-native English proficiency. Course target audience: intermediate developers looking to build backend skills. Budget: $8014-$23096 for complete course. Timeline: 10-12 weeks with milestone-based payments. Our platform has served 500K+ students. We provide full production support and marketing.",18,True,194350,4.815724582626282,13750,hourly,12257,94,excellent,2026-01-13T00:30:57.232410,generated
excellent_13,Full-Stack Developer - Logistics Education Platform,"Leading online education platform seeking Full-Stack Developer for comprehensive course on machine learning. Responsibilities: create curriculum for 6+ months-hour course covering React, Django, MongoDB, authentication; write detailed lesson scripts; create code examples and exercises; record video tutorials; develop hands-on projects. Requirements: 7+ years Express experience, previous teaching/content creation, excellent verbal and written communication, native/near-native English proficiency. Course target audience: professionals looking to build full-stack skills. Budget: $13012-$20486 for complete course. Timeline: 3 months with milestone-based payments. Our platform has served 1M+ students. We provide full production support and marketing.",6,True,103133,4.935045889726665,21341,hourly,8000,69,excellent,2026-01-13T00:30:57.233007,generated
excellent_17,Senior ML Engineer - Long-term Enterprise Project,"We're building a EdTech SaaS platform for project management and need an experienced ML Engineer for ongoing work. Tech stack: Angular frontend, Node.js backend, MySQL database, AWS infrastructure. Your responsibilities: architect new features, implement APIs, write comprehensive tests, mentor junior developers, participate in code reviews. Requirements: 5+ years experience, strong Python/Node.js skills, MySQL design expertise, RESTful API development, CI/CD pipeline knowledge, excellent communication. We value: clean code, documentation, scalability considerations. Long-term engagement: 40 hours/week for 1+ year. Rate: $61-$110/hour. Please include: GitHub profile, portfolio, and examples of production applications you've built. We have 200 5-star reviews and perfect payment history.",6,True,174476,4.873767251876054,15886,hourly,10353,85,excellent,2026-01-13T00:30:57.233179,generated
poor_31,worker needed cheap,looking for someone cheap to do this. budget $29. must be done today,47,True,906,2.56221470804827,116213,fixed,48,11,poor,2026-01-13T00:30:57.229682,generated
poor_22,simple job,easy task need done fast. low pay but quick work,68,True,1125,3.7246775893460278,168644,fixed,29,20,poor,2026-01-13T00:30:57.229593,generated
good_64,Java Specialist for medium-term Project,"We have 1 year of analytics data and need trend analysis. Deliverables include: data model, statistical analysis, predictive model, and documentation report. Requirements: Java proficiency, Angular experience, Node.js skills. Budget: $668-$1969.",15,True,10024,4.795032118635298,15705,hourly,2077,33,good,2026-01-13T00:30:57.231972,generated
spam_49,Work from Home - Earn $10000/week!!!,Amazing opportunity to work from home and earn big money!!! No experience needed. Contact me at 555-888-7777 or email: recruiting@hire.com for more details. Must call now!!!,80,False,97,2.4394673241181803,59555,hourly,169,6,spam,2026-01-13T00:30:57.228913,generated
poor_8,Quick task,i need this done asap. very simple task. looking for cheapest bidder.,67,False,1942,2.8090529591288664,153246,fixed,95,11,poor,2026-01-13T00:30:57.229451,generated
spam_37,Easy Online Job - Start Today!!!,No interview needed. Just send your info to hiring@example.com or text 555-123-4567. Get paid daily via PayPal or Western Union.,55,False,486,2.7025145270676885,5081,hourly,186,12,spam,2026-01-13T00:30:57.228712,generated
good_28,Spring Developer for E-commerce Site Project,"We need an experienced Spring developer to build a analytics platform system. Requirements: Strong Spring skills, experience with Angular and FastAPI, knowledge of database optimization. Budget: $1368-$2075. Timeline: 2 weeks. Please include examples of previous E-commerce Site projects in your proposal.",14,True,21076,4.49610131696911,34397,hourly,1882,59,good,2026-01-13T00:30:57.230935,generated
excellent_32,Technical Content Creator - NLP Project,"Established E-commerce company seeking Technical Content Creator to develop Web Application for FinTech. Project scope: system architecture, implementation, optimization, monitoring. Technical requirements: Strong TypeScript skills, React/Node.js expertise, experience with MongoDB, knowledge of serverless, Docker deployment. Deliverables: API documentation, CI/CD pipeline, security audit, troubleshooting manual. Budget: $14483-$24157. Timeline: 3 months with milestone-based payments. This is through our established company with verified payment record. Please include: relevant projects, published papers if applicable, and references from previous NLP work.",14,True,160379,4.895851034095482,8016,fixed,14431,96,excellent,2026-01-13T00:30:57.233823,generated
good_48,Dashboard Development,"Need help build for our Dashboard. Tasks include: UI design, data processing, deployment, and security. Requirements: React expertise, Python knowledge, experience with FastAPI. Budget: $881-$2066. Expected completion: 3 weeks.",23,True,13992,4.659327920211125,40462,hourly,1133,45,good,2026-01-13T00:30:57.231507,generated
excellent_12,ML Engineer - Kubernetes Infrastructure Redesign,"Growing Real Estate startup needs ML Engineer expert to redesign our Kubernetes infrastructure for scalability and security. Current state: manual deployments, no automation, minimal logging. Your mission: design serverless architecture, implement IaC (CloudFormation), set up CI/CD pipelines (GitLab CI), configure monitoring (Prometheus), implement security best practices, create disaster recovery plan. Requirements: 7+ years experience, Azure Certified certification preferred, deep React knowledge, Java/MySQL expertise, security compliance understanding (SOC2), on-call availability for migration phase. Project phases: assessment (1 week), architecture design (2 weeks), implementation (8 weeks), migration (2 weeks), documentation. Budget: $9378-$17310. We're a Series C funded company with strong growth trajectory and excellent team culture.",7,True,108946,4.832462874957465,10287,hourly,17999,60,excellent,2026-01-13T00:30:57.232960,generated
good_41,Java Developer for Mobile App Project,"We need an experienced Java developer to build a mobile app system. Requirements: Strong Java skills, experience with React and FastAPI, knowledge of responsive design. Budget: $727-$1524. Timeline: 2 weeks. Please include examples of previous Mobile App projects in your proposal.",10,True,16124,4.624712599465864,35815,hourly,1341,57,good,2026-01-13T00:30:57.231311,generated
spam_60,🔥🔥🔥 HOT JOB ALERT 🔥🔥🔥 $8000/DAY!!!,CLICK HERE NOW!!! Email hiring@example.com or text 555-444-3333 IMMEDIATELY. Don't miss this chance!!!,64,False,326,2.9355735477672664,50827,hourly,81,8,spam,2026-01-13T00:30:57.229111,generated
spam_32,MAKE $5000 IN 30 DAYS - GUARANTEED,Revolutionary business opportunity. Call now: 555-444-3333 or email jobs@company.com. Limited time offer!!!,53,False,29,3.201039984650727,68357,hourly,95,11,spam,2026-01-13T00:30:57.228629,generated
excellent_15,ML Engineer - Computer Vision Project,"Established Real Estate company seeking ML Engineer to develop Dashboard for Logistics. Project scope: dataset preparation, integration, optimization, monitoring. Technical requirements: Strong JavaScript skills, React/Python expertise, experience with MongoDB, knowledge of event-driven architecture, Azure deployment. Deliverables: API documentation, CI/CD pipeline, security audit, troubleshooting manual. Budget: $13838-$20281. Timeline: 10-12 weeks with milestone-based payments. This is through our established company with verified payment record. Please include: relevant projects, published papers if applicable, and references from previous Computer Vision work.",19,True,170841,4.897700875858201,10964,fixed,11432,85,excellent,2026-01-13T00:30:57.233096,generated
excellent_39,Senior Full-Stack Developer - Long-term Enterprise Project,"We're building a Marketing SaaS platform for customer analytics and need an experienced Full-Stack Developer for ongoing work. Tech stack: React frontend, Java backend, MySQL database, Azure infrastructure. Your responsibilities: architect new features, implement APIs, write comprehensive tests, mentor junior developers, participate in code reviews. Requirements: 10+ years experience, strong TypeScript/React skills, MySQL design expertise, RESTful API development, CI/CD pipeline knowledge, excellent communication. We value: clean code, documentation, scalability considerations. Long-term engagement: 40 hours/week for 1+ year. Rate: $69-$97/hour. Please include: GitHub profile, portfolio, and examples of production applications you've built. We have 100 5-star reviews and perfect payment history.",12,True,120767,4.920851812660822,15701,hourly,12757,68,excellent,2026-01-13T00:30:57.234194,generated
spam_59,Make Money Fast - No Skills Required,Earn thousands per week from your phone!!! Text 555-666-9999 or whatsapp 555-333-2222. Limited spots available. Act now!!!,78,False,54,2.069733187512487,7697,hourly,197,13,spam,2026-01-13T00:30:57.229078,generated
spam_12,BE YOUR OWN BOSS - $5000 WEEKLY,"Join our team today! No experience, no problem! Call 555-123-4567 or message hiring@example.com. Payment by cash/PayPal/Venmo!!!",73,False,32,2.1607021501068813,52176,hourly,151,13,spam,2026-01-13T00:30:57.228322,generated
excellent_38,Technical Content Creator - GCP Infrastructure Redesign,"Growing Logistics startup needs Technical Content Creator expert to redesign our GCP infrastructure for scalability and security. Current state: monolithic architecture, no automation, minimal logging. Your mission: design microservices architecture, implement IaC (Terraform), set up CI/CD pipelines (GitLab CI), configure monitoring (Datadog), implement security best practices, create disaster recovery plan. Requirements: 10+ years experience, Azure Certified certification preferred, deep Vue knowledge, Node.js/MySQL expertise, security compliance understanding (HIPAA), on-call availability for migration phase. Project phases: assessment (1 week), architecture design (3 weeks), implementation (6 weeks), migration (3 weeks), documentation. Budget: $12690-$16195. We're a Series A funded company with strong growth trajectory and excellent team culture.",19,True,105728,4.831109557110516,9547,fixed,9263,73,excellent,2026-01-13T00:30:57.234103,generated
excellent_8,DevOps Engineer - Kubernetes Infrastructure Redesign,"Growing Logistics startup needs DevOps Engineer expert to redesign our Kubernetes infrastructure for scalability and security. Current state: limited monitoring, basic backup, reactive maintenance. Your mission: design serverless architecture, implement IaC (Terraform), set up CI/CD pipelines (GitLab CI), configure monitoring (Prometheus), implement security best practices, create disaster recovery plan. Requirements: 10+ years experience, AWS Certified certification preferred, deep Vue knowledge, Python/PostgreSQL expertise, security compliance understanding (PCI), on-call availability for migration phase. Project phases: assessment (2 weeks), architecture design (3 weeks), implementation (8 weeks), migration (3 weeks), documentation. Budget: $12021-$15823. We're a Series A funded company with strong growth trajectory and excellent team culture.",17,True,58928,4.971110432279536,15631,hourly,11054,93,excellent,2026-01-13T00:30:57.232773,generated
spam_40,Work 3 Hours Daily - Earn $10000 Monthly,Perfect for stay-at-home parents!!! Email contact@work.net to apply. Phone interviews at 555-987-6543.,98,False,488,2.042570950853754,85801,hourly,147,13,spam,2026-01-13T00:30:57.228760,generated
spam_16,BE YOUR OWN BOSS - $10000 WEEKLY,"Join our team today! No experience, no problem! Call 555-666-9999 or message hiring@example.com. Payment by cash/PayPal/Venmo!!!",90,False,118,2.0306579785917607,37534,hourly,199,13,spam,2026-01-13T00:30:57.228386,generated
spam_8,Customer Service needed!!! HIGH PAY!!!,"Must have phone and email. Contact jobs@company.com or call 555-123-4567. Easy work, big money!!! Start ASAP!!!",90,False,190,3.1603049968159853,74133,hourly,191,14,spam,2026-01-13T00:30:57.228262,generated
excellent_7,DevOps Engineer - AWS Infrastructure Redesign,"Growing Marketing startup needs DevOps Engineer expert to redesign our AWS infrastructure for scalability and security. Current state: limited monitoring, no automation, minimal logging. Your mission: design serverless architecture, implement IaC (Terraform), set up CI/CD pipelines (GitHub Actions), configure monitoring (CloudWatch), implement security best practices, create disaster recovery plan. Requirements: 10+ years experience, GCP Certified certification preferred, deep Angular knowledge, Python/MongoDB expertise, security compliance understanding (SOC2), on-call availability for migration phase. Project phases: assessment (1 week), architecture design (2 weeks), implementation (6 weeks), migration (2 weeks), documentation. Budget: $12646-$21181. We're a Series C funded company with strong growth trajectory and excellent team culture.",12,True,106754,4.966691406537431,12292,fixed,10438,79,excellent,2026-01-13T00:30:57.232726,generated
excellent_14,DevOps Engineer - GCP Infrastructure Redesign,"Growing E-commerce startup needs DevOps Engineer expert to redesign our GCP infrastructure for scalability and security. Current state: limited monitoring, single server, minimal logging. Your mission: design serverless architecture, implement IaC (Terraform), set up CI/CD pipelines (Jenkins), configure monitoring (Prometheus), implement security best practices, create disaster recovery plan. Requirements: 10+ years experience, GCP Certified certification preferred, deep Vue knowledge, Python/MongoDB expertise, security compliance understanding (HIPAA), on-call availability for migration phase. Project phases: assessment (2 weeks), architecture design (3 weeks), implementation (6 weeks), migration (2 weeks), documentation. Budget: $8491-$19403. We're a Series B funded company with strong growth trajectory and excellent team culture.",17,True,52543,4.932736650947023,16640,hourly,13884,61,excellent,2026-01-13T00:30:57.233051,generated
poor_2,Do this for me,I need someone to do something. Budget is $32. Must complete in 1 hour.,50,False,472,3.5325155942794377,155809,fixed,79,11,poor,2026-01-13T00:30:57.229380,generated
spam_20,Easy Online Job - Start Today!!!,No interview needed. Just send your info to contact@work.net or text 555-444-3333. Get paid daily via PayPal or Western Union.,64,False,387,2.7564215192388373,39542,hourly,105,5,spam,2026-01-13T00:30:57.228448,generated
good_22,Ruby Specialist for short-term Project,"We have 500GB of analytics data and need trend analysis. Deliverables include: ETL pipeline, statistical analysis, insights report, and implementation plan report. Requirements: Ruby proficiency, Angular experience, Express skills. Budget: $1260-$2774.",20,True,12982,4.190413629609802,34911,hourly,1623,42,good,2026-01-13T00:30:57.230762,generated
good_5,JavaScript Developer for Mobile App Project,"We need an experienced JavaScript developer to build a analytics platform system. Requirements: Strong JavaScript skills, experience with Python and Node.js, knowledge of database optimization. Budget: $612-$1627. Timeline: 1 month. Please include examples of previous Mobile App projects in your proposal.",15,True,19851,4.11143942192542,29741,fixed,801,44,good,2026-01-13T00:30:57.230270,generated
poor_16,need help with stuff,looking for someone to help me with various tasks. pay is negotiable. contact for more info.,42,False,1300,3.556884135196177,92503,fixed,80,15,poor,2026-01-13T00:30:57.229534,generated
good_53,FastAPI Developer for Web Application Project,"We need an experienced FastAPI developer to build a api system. Requirements: Strong FastAPI skills, experience with Python and FastAPI, knowledge of responsive design. Budget: $1333-$2140. Timeline: 2 weeks. Please include examples of previous Web Application projects in your proposal.",26,True,25516,4.05530108636914,34830,fixed,1225,58,good,2026-01-13T00:30:57.231663,generated
spam_24,MAKE $3000 IN 30 DAYS - GUARANTEED,Revolutionary business opportunity. Call now: 555-444-3333 or email apply@jobsite.com. Limited time offer!!!,91,False,355,2.7623531660570437,21488,hourly,72,6,spam,2026-01-13T00:30:57.228506,generated
excellent_3,DevOps Engineer - API Development Project,"Established Logistics company seeking DevOps Engineer to develop Automation Tool for E-commerce. Project scope: dataset preparation, implementation, deployment, maintenance. Technical requirements: Strong TypeScript skills, React/Node.js expertise, experience with PostgreSQL, knowledge of serverless, Docker deployment. Deliverables: trained model, CI/CD pipeline, scalability plan, user documentation. Budget: $13798-$15254. Timeline: 10-12 weeks with milestone-based payments. This is through our established company with verified payment record. Please include: relevant projects, published papers if applicable, and references from previous API Development work.",14,True,125853,4.901776703918873,3109,fixed,11310,65,excellent,2026-01-13T00:30:57.232534,generated
excellent_40,Senior Full-Stack Developer - Long-term Cloud Project,"We're building a E-commerce SaaS platform for team collaboration and need an experienced Full-Stack Developer for ongoing work. Tech stack: Angular frontend, Java backend, MySQL database, Azure infrastructure. Your responsibilities: architect new features, implement APIs, write comprehensive tests, mentor junior developers, participate in code reviews. Requirements: 5+ years experience, strong Python/Node.js skills, MySQL design expertise, RESTful API development, CI/CD pipeline knowledge, excellent communication. We value: clean code, documentation, scalability considerations. Long-term engagement: 30 hours/week for 1+ year. Rate: $68-$87/hour. Please include: GitHub profile, portfolio, and examples of production applications you've built. We have 200 5-star reviews and perfect payment history.",9,True,157242,4.986548832372627,14151,hourly,15789,71,excellent,2026-01-13T00:30:57.234249,generated
